Site,Year,Visit,ObsCode,Date,Species,Count,Wind,Temp,PercentBloom
LOST,2023,1,C,177,BOR,0,1.8,26,3
LOST,2023,1,C,177,TER,0,1.8,26,3
LOST,2023,1,C,177,RUF,0,1.8,26,3
LOST,2023,1,C,177,PEN,0,1.8,26,3
LOST,2023,1,C,177,AFF,0,1.8,26,3
LOST,2023,2,D,177,IMP,0,1.8,26,3
LOST,2023,2,D,177,GRIS,0,1.8,26,3
LOST,2023,2,D,177,BIM,0,1.8,26,3
LOST,2023,2,D,177,AUR,0,1.8,26,3
LOST,2023,2,D,177,VAG,0,1.8,26,3
LOST,2023,2,D,177,FRAT,0,1.8,26,3
LOST,2023,2,D,177,FER,0,1.8,26,3
LOST,2023,2,D,177,CIT,0,1.8,26,3
LOST,2023,2,D,177,BOR,0,1.8,26,3
LOST,2023,2,D,177,TER,0,1.8,26,3
LOST,2023,2,D,177,RUF,0,1.8,26,3
LOST,2023,2,D,177,PEN,1,1.8,26,3
LOST,2023,2,D,177,AFF,0,1.8,26,3
LOST,2023,3,C,212,IMP,6,1.1,24.9,3
LOST,2023,3,C,212,GRIS,12,1.1,24.9,3
LOST,2023,3,C,212,BIM,0,1.1,24.9,3
LOST,2023,3,C,212,AUR,0,1.1,24.9,3
LOST,2023,3,C,212,VAG,0,1.1,24.9,3
LOST,2023,3,C,212,FRAT,0,1.1,24.9,3
LOST,2023,3,C,212,FER,0,1.1,24.9,3
LOST,2023,3,C,212,CIT,0,1.1,24.9,3
LOST,2023,3,C,212,BOR,0,1.1,24.9,3
LOST,2023,3,C,212,TER,0,1.1,24.9,3
LOST,2023,3,C,212,RUF,0,1.1,24.9,3
LOST,2023,3,C,212,PEN,0,1.1,24.9,3
LOST,2023,3,C,212,AFF,0,1.1,24.9,3
LOST,2023,4,D,212,IMP,15,1.1,24.9,3
LOST,2023,4,D,212,GRIS,2,1.1,24.9,3
LOST,2023,4,D,212,BIM,2,1.1,24.9,3
LOST,2023,4,D,212,AUR,3,1.1,24.9,3
LOST,2023,4,D,212,VAG,0,1.1,24.9,3
LOST,2023,4,D,212,FRAT,0,1.1,24.9,3
LOST,2023,4,D,212,FER,0,1.1,24.9,3
LOST,2023,4,D,212,CIT,0,1.1,24.9,3
LOST,2023,4,D,212,BOR,0,1.1,24.9,3
LOST,2023,4,D,212,TER,0,1.1,24.9,3
LOST,2023,4,D,212,RUF,0,1.1,24.9,3
LOST,2023,4,D,212,PEN,0,1.1,24.9,3
LOST,2023,4,D,212,AFF,0,1.1,24.9,3
LOST,2023,5,D,227,IMP,2,5,21.1,3
LOST,2023,5,D,227,GRIS,2,5,21.1,3
LOST,2023,5,D,227,BIM,0,5,21.1,3
LOST,2023,5,D,227,AUR,0,5,21.1,3
LOST,2023,5,D,227,VAG,0,5,21.1,3
LOST,2023,5,D,227,FRAT,0,5,21.1,3
LOST,2023,5,D,227,FER,0,5,21.1,3
LOST,2023,5,D,227,CIT,0,5,21.1,3
LOST,2023,5,D,227,BOR,0,5,21.1,3
LOST,2023,5,D,227,TER,0,5,21.1,3
LOST,2023,5,D,227,RUF,0,5,21.1,3
LOST,2023,5,D,227,PEN,0,5,21.1,3
LOST,2023,5,D,227,AFF,0,5,21.1,3
LOST,2023,6,F,227,IMP,1,5,21.1,3
LOST,2023,6,F,227,GRIS,7,5,21.1,3
LOST,2023,6,F,227,BIM,0,5,21.1,3
LOST,2023,6,F,227,AUR,0,5,21.1,3
LOST,2023,6,F,227,VAG,0,5,21.1,3
LOST,2023,6,F,227,FRAT,0,5,21.1,3
LOST,2023,6,F,227,FER,6,5,21.1,3
LOST,2023,6,F,227,CIT,0,5,21.1,3
LOST,2023,6,F,227,BOR,0,5,21.1,3
LOST,2023,6,F,227,TER,0,5,21.1,3
LOST,2023,6,F,227,RUF,0,5,21.1,3
LOST,2023,6,F,227,PEN,1,5,21.1,3
LOST,2023,6,F,227,AFF,0,5,21.1,3
LUEK,2023,1,C,170,IMP,11,1.3,31.8,3
LUEK,2023,1,C,170,GRIS,5,1.3,31.8,3
LUEK,2023,1,C,170,BIM,8,1.3,31.8,3
LUEK,2023,1,C,170,AUR,1,1.3,31.8,3
LUEK,2023,1,C,170,VAG,3,1.3,31.8,3
LUEK,2023,1,C,170,FRAT,0,1.3,31.8,3
LUEK,2023,1,C,170,FER,0,1.3,31.8,3
LUEK,2023,1,C,170,CIT,0,1.3,31.8,3
LUEK,2023,1,C,170,BOR,1,1.3,31.8,3
LUEK,2023,1,C,170,TER,0,1.3,31.8,3
LUEK,2023,1,C,170,RUF,3,1.3,31.8,3
LUEK,2023,1,C,170,PEN,0,1.3,31.8,3
LUEK,2023,1,C,170,AFF,0,1.3,31.8,3
LUEK,2023,2,D,170,IMP,7,1.3,31.8,3
LUEK,2023,2,D,170,GRIS,1,1.3,31.8,3
LUEK,2023,2,D,170,BIM,3,1.3,31.8,3
LUEK,2023,2,D,170,AUR,0,1.3,31.8,3
LUEK,2023,2,D,170,VAG,1,1.3,31.8,3
LUEK,2023,2,D,170,FRAT,0,1.3,31.8,3
LUEK,2023,2,D,170,FER,0,1.3,31.8,3
LUEK,2023,2,D,170,CIT,0,1.3,31.8,3
LUEK,2023,2,D,170,BOR,0,1.3,31.8,3
LUEK,2023,2,D,170,TER,0,1.3,31.8,3
LUEK,2023,2,D,170,RUF,0,1.3,31.8,3
LUEK,2023,2,D,170,PEN,0,1.3,31.8,3
LUEK,2023,2,D,170,AFF,1,1.3,31.8,3
LUEK,2023,3,D,207,IMP,17,1.8,28.2,5
LUEK,2023,3,D,207,GRIS,0,1.8,28.2,5
LUEK,2023,3,D,207,BIM,0,1.8,28.2,5
LUEK,2023,3,D,207,AUR,0,1.8,28.2,5
LUEK,2023,3,D,207,VAG,3,1.8,28.2,5
LUEK,2023,3,D,207,FRAT,0,1.8,28.2,5
LUEK,2023,3,D,207,FER,1,1.8,28.2,5
LUEK,2023,3,D,207,CIT,0,1.8,28.2,5
LUEK,2023,3,D,207,BOR,0,1.8,28.2,5
LUEK,2023,3,D,207,TER,0,1.8,28.2,5
LUEK,2023,3,D,207,RUF,0,1.8,28.2,5
LUEK,2023,3,D,207,PEN,0,1.8,28.2,5
LUEK,2023,3,D,207,AFF,0,1.8,28.2,5
LUEK,2023,4,E,207,IMP,6,1.8,28.2,5
LUEK,2023,4,E,207,GRIS,0,1.8,28.2,5
LUEK,2023,4,E,207,BIM,0,1.8,28.2,5
LUEK,2023,4,E,207,AUR,0,1.8,28.2,5
LUEK,2023,4,E,207,VAG,2,1.8,28.2,5
LUEK,2023,4,E,207,FRAT,0,1.8,28.2,5
LUEK,2023,4,E,207,FER,1,1.8,28.2,5
LUEK,2023,4,E,207,CIT,0,1.8,28.2,5
LUEK,2023,4,E,207,BOR,0,1.8,28.2,5
LUEK,2023,4,E,207,TER,0,1.8,28.2,5
LUEK,2023,4,E,207,RUF,0,1.8,28.2,5
LUEK,2023,4,E,207,PEN,0,1.8,28.2,5
LUEK,2023,4,E,207,AFF,0,1.8,28.2,5
LUEK,2023,5,F,228,IMP,1,4.1,21.8,4
LUEK,2023,5,F,228,GRIS,0,4.1,21.8,4
LUEK,2023,5,F,228,BIM,0,4.1,21.8,4
LUEK,2023,5,F,228,AUR,0,4.1,21.8,4
LUEK,2023,5,F,228,VAG,2,4.1,21.8,4
LUEK,2023,5,F,228,FRAT,0,4.1,21.8,4
LUEK,2023,5,F,228,FER,6,4.1,21.8,4
LUEK,2023,5,F,228,CIT,0,4.1,21.8,4
LUEK,2023,5,F,228,BOR,0,4.1,21.8,4
LUEK,2023,5,F,228,TER,0,4.1,21.8,4
LUEK,2023,5,F,228,RUF,1,4.1,21.8,4
LUEK,2023,5,F,228,PEN,0,4.1,21.8,4
LUEK,2023,5,F,228,AFF,0,4.1,21.8,4
LUEK,2023,6,D,228,IMP,2,4.1,21.8,4
LUEK,2023,6,D,228,GRIS,0,4.1,21.8,4
LUEK,2023,6,D,228,BIM,0,4.1,21.8,4
LUEK,2023,6,D,228,AUR,0,4.1,21.8,4
LUEK,2023,6,D,228,VAG,2,4.1,21.8,4
LUEK,2023,6,D,228,FRAT,0,4.1,21.8,4
LUEK,2023,6,D,228,FER,1,4.1,21.8,4
LUEK,2023,6,D,228,CIT,0,4.1,21.8,4
LUEK,2023,6,D,228,BOR,0,4.1,21.8,4
LUEK,2023,6,D,228,TER,0,4.1,21.8,4
LUEK,2023,6,D,228,RUF,0,4.1,21.8,4
LUEK,2023,6,D,228,PEN,0,4.1,21.8,4
LUEK,2023,6,D,228,AFF,0,4.1,21.8,4
MARI,2024,1,C,170,IMP,0,8.4,29.6,4
MARI,2024,1,C,170,GRIS,0,8.4,29.6,4
MARI,2024,1,C,170,BIM,0,8.4,29.6,4
MARI,2024,1,C,170,AUR,0,8.4,29.6,4
MARI,2024,1,C,170,VAG,0,8.4,29.6,4
MARI,2024,1,C,170,FRAT,0,8.4,29.6,4
MARI,2024,1,C,170,FER,0,8.4,29.6,4
MARI,2024,1,C,170,CIT,0,8.4,29.6,4
MARI,2024,1,C,170,BOR,0,8.4,29.6,4
MARI,2024,1,C,170,TER,0,8.4,29.6,4
MARI,2024,1,C,170,RUF,0,8.4,29.6,4
MARI,2024,1,C,170,PEN,0,8.4,29.6,4
MARI,2024,1,C,170,AFF,0,8.4,29.6,4
MARI,2024,2,A,170,IMP,0,8.4,29.6,4
MARI,2024,2,A,170,GRIS,0,8.4,29.6,4
MARI,2024,2,A,170,BIM,0,8.4,29.6,4
MARI,2024,2,A,170,AUR,1,8.4,29.6,4
MARI,2024,2,A,170,VAG,0,8.4,29.6,4
MARI,2024,2,A,170,FRAT,0,8.4,29.6,4
MARI,2024,2,A,170,FER,0,8.4,29.6,4
MARI,2024,2,A,170,CIT,0,8.4,29.6,4
MARI,2024,2,A,170,BOR,0,8.4,29.6,4
MARI,2024,2,A,170,TER,0,8.4,29.6,4
MARI,2024,2,A,170,RUF,0,8.4,29.6,4
MARI,2024,2,A,170,PEN,0,8.4,29.6,4
MARI,2024,2,A,170,AFF,0,8.4,29.6,4
MARI,2024,3,C,197,IMP,0,2.5,27.5,5
MARI,2024,3,C,197,GRIS,0,2.5,27.5,5
MARI,2024,3,C,197,BIM,0,2.5,27.5,5
MARI,2024,3,C,197,AUR,0,2.5,27.5,5
MARI,2024,3,C,197,VAG,0,2.5,27.5,5
MARI,2024,3,C,197,FRAT,0,2.5,27.5,5
MARI,2024,3,C,197,FER,0,2.5,27.5,5
MARI,2024,3,C,197,CIT,0,2.5,27.5,5
MARI,2024,3,C,197,BOR,0,2.5,27.5,5
MARI,2024,3,C,197,TER,0,2.5,27.5,5
MARI,2024,3,C,197,RUF,0,2.5,27.5,5
MARI,2024,3,C,197,PEN,0,2.5,27.5,5
MARI,2024,3,C,197,AFF,0,2.5,27.5,5
MARI,2024,4,D,197,IMP,0,2.5,27.5,5
MARI,2024,4,D,197,GRIS,1,2.5,27.5,5
MARI,2024,4,D,197,BIM,0,2.5,27.5,5
MARI,2024,4,D,197,AUR,0,2.5,27.5,5
MARI,2024,4,D,197,VAG,0,2.5,27.5,5
MARI,2024,4,D,197,FRAT,0,2.5,27.5,5
MARI,2024,4,D,197,FER,0,2.5,27.5,5
MARI,2024,4,D,197,CIT,0,2.5,27.5,5
MARI,2024,4,D,197,BOR,0,2.5,27.5,5
MARI,2024,4,D,197,TER,0,2.5,27.5,5
MARI,2024,4,D,197,RUF,0,2.5,27.5,5
MARI,2024,4,D,197,PEN,0,2.5,27.5,5
MARI,2024,4,D,197,AFF,0,2.5,27.5,5
MARI,2024,5,C,220,IMP,7,2.6,28.9,5
MARI,2024,5,C,220,GRIS,9,2.6,28.9,5
MARI,2024,5,C,220,BIM,0,2.6,28.9,5
MARI,2024,5,C,220,AUR,3,2.6,28.9,5
MARI,2024,5,C,220,VAG,0,2.6,28.9,5
MARI,2024,5,C,220,FRAT,0,2.6,28.9,5
MARI,2024,5,C,220,FER,0,2.6,28.9,5
MARI,2024,5,C,220,CIT,0,2.6,28.9,5
MARI,2024,5,C,220,BOR,0,2.6,28.9,5
MARI,2024,5,C,220,TER,0,2.6,28.9,5
MARI,2024,5,C,220,RUF,0,2.6,28.9,5
MARI,2024,5,C,220,PEN,0,2.6,28.9,5
MARI,2024,5,C,220,AFF,0,2.6,28.9,5
MARI,2024,6,D,220,IMP,1,2.6,28.9,5
MARI,2024,6,D,220,GRIS,2,2.6,28.9,5
MARI,2024,6,D,220,BIM,1,2.6,28.9,5
MARI,2024,6,D,220,AUR,0,2.6,28.9,5
MARI,2024,6,D,220,VAG,0,2.6,28.9,5
MARI,2024,6,D,220,FRAT,0,2.6,28.9,5
MARI,2024,6,D,220,FER,0,2.6,28.9,5
MARI,2024,6,D,220,CIT,0,2.6,28.9,5
MARI,2024,6,D,220,BOR,0,2.6,28.9,5
MARI,2024,6,D,220,TER,0,2.6,28.9,5
MARI,2024,6,D,220,RUF,0,2.6,28.9,5
MARI,2024,6,D,220,PEN,1,2.6,28.9,5
MARI,2024,6,D,220,AFF,0,2.6,28.9,5
MCAND,2023,1,C,177,IMP,2,3.1,24.8,4
MCAND,2023,1,C,177,GRIS,7,3.1,24.8,4
MCAND,2023,1,C,177,BIM,6,3.1,24.8,4
MCAND,2023,1,C,177,AUR,1,3.1,24.8,4
MCAND,2023,1,C,177,VAG,0,3.1,24.8,4
MCAND,2023,1,C,177,FRAT,0,3.1,24.8,4
MCAND,2023,1,C,177,FER,0,3.1,24.8,4
MCAND,2023,1,C,177,CIT,0,3.1,24.8,4
MCAND,2023,1,C,177,BOR,0,3.1,24.8,4
MCAND,2023,1,C,177,TER,0,3.1,24.8,4
MCAND,2023,1,C,177,RUF,1,3.1,24.8,4
MCAND,2023,1,C,177,PEN,1,3.1,24.8,4
MCAND,2023,1,C,177,AFF,0,3.1,24.8,4
MCAND,2023,2,D,177,IMP,1,3.1,24.8,4
MCAND,2023,2,D,177,GRIS,1,3.1,24.8,4
MCAND,2023,2,D,177,BIM,0,3.1,24.8,4
MCAND,2023,2,D,177,AUR,1,3.1,24.8,4
MCAND,2023,2,D,177,VAG,0,3.1,24.8,4
MCAND,2023,2,D,177,FRAT,0,3.1,24.8,4
MCAND,2023,2,D,177,FER,0,3.1,24.8,4
MCAND,2023,2,D,177,CIT,0,3.1,24.8,4
MCAND,2023,2,D,177,BOR,0,3.1,24.8,4
MCAND,2023,2,D,177,TER,0,3.1,24.8,4
MCAND,2023,2,D,177,RUF,0,3.1,24.8,4
MCAND,2023,2,D,177,PEN,0,3.1,24.8,4
MCAND,2023,2,D,177,AFF,0,3.1,24.8,4
MCAND,2023,3,C,212,IMP,17,1.9,28.9,5
MCAND,2023,3,C,212,GRIS,7,1.9,28.9,5
MCAND,2023,3,C,212,BIM,0,1.9,28.9,5
MCAND,2023,3,C,212,AUR,0,1.9,28.9,5
MCAND,2023,3,C,212,VAG,1,1.9,28.9,5
MCAND,2023,3,C,212,FRAT,0,1.9,28.9,5
MCAND,2023,3,C,212,FER,1,1.9,28.9,5
MCAND,2023,3,C,212,CIT,0,1.9,28.9,5
MCAND,2023,3,C,212,BOR,0,1.9,28.9,5
MCAND,2023,3,C,212,TER,0,1.9,28.9,5
MCAND,2023,3,C,212,RUF,0,1.9,28.9,5
MCAND,2023,3,C,212,PEN,4,1.9,28.9,5
MCAND,2023,3,C,212,AFF,1,1.9,28.9,5
MCAND,2023,4,D,212,IMP,13,1.9,28.9,5
MCAND,2023,4,D,212,GRIS,6,1.9,28.9,5
MCAND,2023,4,D,212,BIM,0,1.9,28.9,5
MCAND,2023,4,D,212,AUR,1,1.9,28.9,5
MCAND,2023,4,D,212,VAG,0,1.9,28.9,5
MCAND,2023,4,D,212,FRAT,0,1.9,28.9,5
MCAND,2023,4,D,212,FER,0,1.9,28.9,5
MCAND,2023,4,D,212,CIT,0,1.9,28.9,5
MCAND,2023,4,D,212,BOR,0,1.9,28.9,5
MCAND,2023,4,D,212,TER,0,1.9,28.9,5
MCAND,2023,4,D,212,RUF,0,1.9,28.9,5
MCAND,2023,4,D,212,PEN,0,1.9,28.9,5
MCAND,2023,4,D,212,AFF,0,1.9,28.9,5
MCAND,2023,5,D,227,IMP,8,4.6,25.3,4
MCAND,2023,5,D,227,GRIS,0,4.6,25.3,4
MCAND,2023,5,D,227,BIM,0,4.6,25.3,4
MCAND,2023,5,D,227,AUR,0,4.6,25.3,4
MCAND,2023,5,D,227,VAG,6,4.6,25.3,4
MCAND,2023,5,D,227,FRAT,0,4.6,25.3,4
MCAND,2023,5,D,227,FER,0,4.6,25.3,4
MCAND,2023,5,D,227,CIT,0,4.6,25.3,4
MCAND,2023,5,D,227,BOR,0,4.6,25.3,4
MCAND,2023,5,D,227,TER,0,4.6,25.3,4
MCAND,2023,5,D,227,RUF,0,4.6,25.3,4
MCAND,2023,5,D,227,PEN,3,4.6,25.3,4
MCAND,2023,5,D,227,AFF,0,4.6,25.3,4
MCAND,2023,6,F,227,IMP,15,4.6,25.3,4
MCAND,2023,6,F,227,GRIS,5,4.6,25.3,4
MCAND,2023,6,F,227,BIM,0,4.6,25.3,4
MCAND,2023,6,F,227,AUR,0,4.6,25.3,4
MCAND,2023,6,F,227,VAG,8,4.6,25.3,4
MCAND,2023,6,F,227,FRAT,0,4.6,25.3,4
MCAND,2023,6,F,227,FER,0,4.6,25.3,4
MCAND,2023,6,F,227,CIT,0,4.6,25.3,4
MCAND,2023,6,F,227,BOR,0,4.6,25.3,4
MCAND,2023,6,F,227,TER,0,4.6,25.3,4
MCAND,2023,6,F,227,RUF,0,4.6,25.3,4
MCAND,2023,6,F,227,PEN,0,4.6,25.3,4
MCAND,2023,6,F,227,AFF,0,4.6,25.3,4
MOORE,2023,1,C,167,IMP,3,3.3,24.4,4
MOORE,2023,1,C,167,GRIS,15,3.3,24.4,4
MOORE,2023,1,C,167,BIM,5,3.3,24.4,4
MOORE,2023,1,C,167,AUR,5,3.3,24.4,4
MOORE,2023,1,C,167,VAG,0,3.3,24.4,4
MOORE,2023,1,C,167,FRAT,0,3.3,24.4,4
MOORE,2023,1,C,167,FER,0,3.3,24.4,4
MOORE,2023,1,C,167,CIT,0,3.3,24.4,4
MOORE,2023,1,C,167,BOR,0,3.3,24.4,4
MOORE,2023,1,C,167,TER,0,3.3,24.4,4
MOORE,2023,1,C,167,RUF,0,3.3,24.4,4
MOORE,2023,1,C,167,PEN,1,3.3,24.4,4
MOORE,2023,1,C,167,AFF,0,3.3,24.4,4
MOORE,2023,2,A,167,IMP,8,3.3,24.4,4
MOORE,2023,2,A,167,GRIS,25,3.3,24.4,4
MOORE,2023,2,A,167,BIM,3,3.3,24.4,4
MOORE,2023,2,A,167,AUR,3,3.3,24.4,4
MOORE,2023,2,A,167,VAG,0,3.3,24.4,4
MOORE,2023,2,A,167,FRAT,0,3.3,24.4,4
MOORE,2023,2,A,167,FER,0,3.3,24.4,4
MOORE,2023,2,A,167,CIT,0,3.3,24.4,4
MOORE,2023,2,A,167,BOR,0,3.3,24.4,4
MOORE,2023,2,A,167,TER,0,3.3,24.4,4
MOORE,2023,2,A,167,RUF,0,3.3,24.4,4
MOORE,2023,2,A,167,PEN,0,3.3,24.4,4
MOORE,2023,2,A,167,AFF,0,3.3,24.4,4
MOORE,2023,3,B,193,IMP,1,2.3,26.6,2
MOORE,2023,3,B,193,GRIS,2,2.3,26.6,2
MOORE,2023,3,B,193,BIM,1,2.3,26.6,2
MOORE,2023,3,B,193,AUR,1,2.3,26.6,2
MOORE,2023,3,B,193,VAG,0,2.3,26.6,2
MOORE,2023,3,B,193,FRAT,0,2.3,26.6,2
MOORE,2023,3,B,193,FER,0,2.3,26.6,2
MOORE,2023,3,B,193,CIT,0,2.3,26.6,2
MOORE,2023,3,B,193,BOR,0,2.3,26.6,2
MOORE,2023,3,B,193,TER,0,2.3,26.6,2
MOORE,2023,3,B,193,RUF,0,2.3,26.6,2
MOORE,2023,3,B,193,PEN,1,2.3,26.6,2
MOORE,2023,3,B,193,AFF,0,2.3,26.6,2
MOORE,2023,4,A,193,IMP,18,2.3,26.6,2
MOORE,2023,4,A,193,GRIS,25,2.3,26.6,2
MOORE,2023,4,A,193,BIM,0,2.3,26.6,2
MOORE,2023,4,A,193,AUR,3,2.3,26.6,2
MOORE,2023,4,A,193,VAG,0,2.3,26.6,2
MOORE,2023,4,A,193,FRAT,0,2.3,26.6,2
MOORE,2023,4,A,193,FER,0,2.3,26.6,2
MOORE,2023,4,A,193,CIT,0,2.3,26.6,2
MOORE,2023,4,A,193,BOR,0,2.3,26.6,2
MOORE,2023,4,A,193,TER,0,2.3,26.6,2
MOORE,2023,4,A,193,RUF,0,2.3,26.6,2
MOORE,2023,4,A,193,PEN,1,2.3,26.6,2
MOORE,2023,4,A,193,AFF,0,2.3,26.6,2
MOORE,2023,5,D,220,IMP,64,1.2,23.2,3
MOORE,2023,5,D,220,GRIS,8,1.2,23.2,3
MOORE,2023,5,D,220,BIM,0,1.2,23.2,3
MOORE,2023,5,D,220,AUR,9,1.2,23.2,3
MOORE,2023,5,D,220,VAG,0,1.2,23.2,3
MOORE,2023,5,D,220,FRAT,0,1.2,23.2,3
MOORE,2023,5,D,220,FER,0,1.2,23.2,3
MOORE,2023,5,D,220,CIT,0,1.2,23.2,3
MOORE,2023,5,D,220,BOR,0,1.2,23.2,3
MOORE,2023,5,D,220,TER,0,1.2,23.2,3
MOORE,2023,5,D,220,RUF,0,1.2,23.2,3
MOORE,2023,5,D,220,PEN,3,1.2,23.2,3
MOORE,2023,5,D,220,AFF,0,1.2,23.2,3
MOORE,2023,6,E,220,IMP,15,1.2,23.2,3
MOORE,2023,6,E,220,GRIS,20,1.2,23.2,3
MOORE,2023,6,E,220,BIM,0,1.2,23.2,3
MOORE,2023,6,E,220,AUR,5,1.2,23.2,3
MOORE,2023,6,E,220,VAG,1,1.2,23.2,3
MOORE,2023,6,E,220,FRAT,0,1.2,23.2,3
MOORE,2023,6,E,220,FER,0,1.2,23.2,3
MOORE,2023,6,E,220,CIT,0,1.2,23.2,3
MOORE,2023,6,E,220,BOR,0,1.2,23.2,3
MOORE,2023,6,E,220,TER,0,1.2,23.2,3
MOORE,2023,6,E,220,RUF,0,1.2,23.2,3
MOORE,2023,6,E,220,PEN,4,1.2,23.2,3
MOORE,2023,6,E,220,AFF,0,1.2,23.2,3
MOORE,2024,1,C,163,IMP,0,3.6,26.7,3
MOORE,2024,1,C,163,GRIS,2,3.6,26.7,3
MOORE,2024,1,C,163,BIM,0,3.6,26.7,3
MOORE,2024,1,C,163,AUR,0,3.6,26.7,3
MOORE,2024,1,C,163,VAG,0,3.6,26.7,3
MOORE,2024,1,C,163,FRAT,0,3.6,26.7,3
MOORE,2024,1,C,163,FER,0,3.6,26.7,3
MOORE,2024,1,C,163,CIT,0,3.6,26.7,3
MOORE,2024,1,C,163,BOR,0,3.6,26.7,3
MOORE,2024,1,C,163,TER,0,3.6,26.7,3
MOORE,2024,1,C,163,RUF,0,3.6,26.7,3
MOORE,2024,1,C,163,PEN,0,3.6,26.7,3
MOORE,2024,1,C,163,AFF,0,3.6,26.7,3
MOORE,2024,2,A,163,IMP,0,3.6,26.7,3
MOORE,2024,2,A,163,GRIS,2,3.6,26.7,3
MOORE,2024,2,A,163,BIM,0,3.6,26.7,3
MOORE,2024,2,A,163,AUR,0,3.6,26.7,3
MOORE,2024,2,A,163,VAG,0,3.6,26.7,3
MOORE,2024,2,A,163,FRAT,0,3.6,26.7,3
MOORE,2024,2,A,163,FER,0,3.6,26.7,3
MOORE,2024,2,A,163,CIT,0,3.6,26.7,3
MOORE,2024,2,A,163,BOR,0,3.6,26.7,3
MOORE,2024,2,A,163,TER,0,3.6,26.7,3
MOORE,2024,2,A,163,RUF,0,3.6,26.7,3
MOORE,2024,2,A,163,PEN,0,3.6,26.7,3
MOORE,2024,2,A,163,AFF,0,3.6,26.7,3
MOORE,2024,3,C,191,IMP,2,1.8,28.9,3
MOORE,2024,3,C,191,GRIS,10,1.8,28.9,3
MOORE,2024,3,C,191,BIM,10,1.8,28.9,3
MOORE,2024,3,C,191,AUR,4,1.8,28.9,3
MOORE,2024,3,C,191,VAG,2,1.8,28.9,3
MOORE,2024,3,C,191,FRAT,0,1.8,28.9,3
MOORE,2024,3,C,191,FER,0,1.8,28.9,3
MOORE,2024,3,C,191,CIT,0,1.8,28.9,3
MOORE,2024,3,C,191,BOR,0,1.8,28.9,3
MOORE,2024,3,C,191,TER,0,1.8,28.9,3
MOORE,2024,3,C,191,RUF,0,1.8,28.9,3
MOORE,2024,3,C,191,PEN,0,1.8,28.9,3
MOORE,2024,3,C,191,AFF,0,1.8,28.9,3
MOORE,2024,4,A,191,IMP,0,1.8,28.9,3
MOORE,2024,4,A,191,GRIS,5,1.8,28.9,3
MOORE,2024,4,A,191,BIM,5,1.8,28.9,3
MOORE,2024,4,A,191,AUR,0,1.8,28.9,3
MOORE,2024,4,A,191,VAG,0,1.8,28.9,3
MOORE,2024,4,A,191,FRAT,0,1.8,28.9,3
MOORE,2024,4,A,191,FER,0,1.8,28.9,3
MOORE,2024,4,A,191,CIT,0,1.8,28.9,3
MOORE,2024,4,A,191,BOR,0,1.8,28.9,3
MOORE,2024,4,A,191,TER,0,1.8,28.9,3
MOORE,2024,4,A,191,RUF,0,1.8,28.9,3
MOORE,2024,4,A,191,PEN,0,1.8,28.9,3
MOORE,2024,4,A,191,AFF,0,1.8,28.9,3
MOORE,2024,5,C,215,IMP,7,1.4,30.8,5
MOORE,2024,5,C,215,GRIS,10,1.4,30.8,5
MOORE,2024,5,C,215,BIM,1,1.4,30.8,5
MOORE,2024,5,C,215,AUR,11,1.4,30.8,5
MOORE,2024,5,C,215,VAG,0,1.4,30.8,5
MOORE,2024,5,C,215,FRAT,0,1.4,30.8,5
MOORE,2024,5,C,215,FER,0,1.4,30.8,5
MOORE,2024,5,C,215,CIT,0,1.4,30.8,5
MOORE,2024,5,C,215,BOR,0,1.4,30.8,5
MOORE,2024,5,C,215,TER,0,1.4,30.8,5
MOORE,2024,5,C,215,RUF,0,1.4,30.8,5
MOORE,2024,5,C,215,PEN,0,1.4,30.8,5
MOORE,2024,5,C,215,AFF,0,1.4,30.8,5
MOORE,2024,6,D,215,IMP,3,1.4,30.8,5
MOORE,2024,6,D,215,GRIS,14,1.4,30.8,5
MOORE,2024,6,D,215,BIM,0,1.4,30.8,5
MOORE,2024,6,D,215,AUR,4,1.4,30.8,5
MOORE,2024,6,D,215,VAG,0,1.4,30.8,5
MOORE,2024,6,D,215,FRAT,0,1.4,30.8,5
MOORE,2024,6,D,215,FER,0,1.4,30.8,5
MOORE,2024,6,D,215,CIT,0,1.4,30.8,5
MOORE,2024,6,D,215,BOR,0,1.4,30.8,5
MOORE,2024,6,D,215,TER,0,1.4,30.8,5
MOORE,2024,6,D,215,RUF,0,1.4,30.8,5
MOORE,2024,6,D,215,PEN,0,1.4,30.8,5
MOORE,2024,6,D,215,AFF,0,1.4,30.8,5
MOUND,2023,1,C,173,IMP,0,1.3,31.7,1
MOUND,2023,1,C,173,GRIS,0,1.3,31.7,1
MOUND,2023,1,C,173,BIM,0,1.3,31.7,1
MOUND,2023,1,C,173,AUR,0,1.3,31.7,1
MOUND,2023,1,C,173,VAG,0,1.3,31.7,1
MOUND,2023,1,C,173,FRAT,0,1.3,31.7,1
MOUND,2023,1,C,173,FER,0,1.3,31.7,1
MOUND,2023,1,C,173,CIT,0,1.3,31.7,1
MOUND,2023,1,C,173,BOR,0,1.3,31.7,1
MOUND,2023,1,C,173,TER,0,1.3,31.7,1
MOUND,2023,1,C,173,RUF,0,1.3,31.7,1
MOUND,2023,1,C,173,PEN,0,1.3,31.7,1
MOUND,2023,1,C,173,AFF,0,1.3,31.7,1
